"","film","revenue","budget","language","popularity","vote.average","vote.count","id","tagline","release.date","genre","certification","genre_txt","year","lustrum","decade","log_budget","log_rev"
"152","Battle for the Planet of the Apes","8844595","1700000","en",7338,5.7,415,"1705","The final chapter in the incredible Apes saga. The most suspenseful showdown ever filmed as two civilizations battle for the right to inherit what's left of the earth!","15/06/1973",28,"G","Action",1973,"70-74","70-79",1.93449845124357,3.16938049531195
"153","Live and Let Die","161777836","7,00E+06","en",14426,6.5,1020,"253","Roger Moore is James Bond.","5/07/1973",12,"PG","Adventure",1973,"70-74","70-79",2.38381536598043,2.51321760006794
"154","American Graffiti","1.4e+08","777000","en",8992,7.1,737,"838","Where were you in '62?","1/08/1973",35,"PG","Comedy",1973,"70-74","70-79",2.40823996531185,1.17609125905568
"155","Jesus Christ Superstar","13200000","0","en",7405,7.1,311,"12545","And now, the movie......","15/08/1973",18,"G","Drama",1973,"70-74","70-79",0.301029995663981,2.32221929473392
"156","14 and Under","0","0","de",11831,6.4,15,"80295",NA,"16/08/1973",35,NA,"Comedy",1973,"70-74","70-79",0.301029995663981,0.301029995663981
"157","Enter the Dragon","0","1,00E+07","en",10819,7.4,926,"9461","Their deadly mission: to crack the forbidden island of Han!","17/08/1973",28,"R","Action",1973,"70-74","70-79",0.698970004336019,0.301029995663981
"158","Ivan Vasilyevich Changes His Profession","0","0","ru",7899,8,159,"20803",NA,"17/09/1973",35,"NC-17","Comedy",1973,"70-74","70-79",0.301029995663981,0.301029995663981
"159","Charley Varrick","0","0","en",6132,7.3,107,"27331","When he runs out of dumb luck he always has genius to fall back on!","19/09/1973",80,"PG","Crime",1973,"70-74","70-79",0.301029995663981,0.301029995663981
"160","Mean Streets","3,00E+06","5,00E+05","en",7101,7.2,1051,"203","You don't make up for your sins in church. You do it in the streets...","2/10/1973",80,"R","Crime",1973,"70-74","70-79",2.29885307640971,2.86628733908419
"161","Badlands","0","450000","en",8.32,7.6,617,"3133","In 1959 a lot of people were killing time. Kit and Holly were killing people.","15/10/1973",80,"PG","Crime",1973,"70-74","70-79",2.28330122870355,0.301029995663981
"162","The Mad Adventures of Rabbi Jacob","0","0","fr",8317,7.3,536,"760",NA,"17/10/1973",35,NA,"Comedy",1973,"70-74","70-79",0.301029995663981,0.301029995663981
"163","The Way We Were","4.5e+07","0","en",6833,7,225,"10236","Everything seemed so important then .. even love!","17/10/1973",18,"PG","Drama",1973,"70-74","70-79",0.301029995663981,2.98407703390283
"164","Immoral Tales","0","0","fr",6459,5.5,68,"46581","Four Erotic tales that take us back through the centuries.","1/11/1973",18,"NC-17","Drama",1973,"70-74","70-79",0.301029995663981,0.301029995663981
"165","Robin Hood","32056467","1.5e+07","en",14769,7.3,2738,"11886","Meet Robin Hood and his MERRY MENagerie!","8/11/1973",16,"G","Animation",1973,"70-74","70-79",1.55630250076729,2.89762709129044
"166","Three Wishes for Cinderella","0","580000","cs",7322,7.8,182,"8703",NA,"16/11/1973",12,"PG","Adventure",1973,"70-74","70-79",2.33645973384853,0.301029995663981
"167","Westworld","0","0","en",8741,6.7,682,"2362","Westworld ...where robot men and women are programmed to serve you for ...Romance ...Violence ...Anything","21/11/1973",28,"PG-13","Action",1973,"70-74","70-79",0.301029995663981,0.301029995663981
"168","The Wicker Man","0","658625","en",9008,7.3,607,"16307","Flesh to touch...Flesh to burn! Don't keep the Wicker Man waiting!","1/12/1973",27,"R","Horror",1973,"70-74","70-79",2.3747483460101,0.301029995663981
"169","Fantastic Planet","0","0","fr",8349,7.7,345,"16306","A sublime trip to a fine new world","1/12/1973",16,"PG","Animation",1973,"70-74","70-79",0.301029995663981,0.301029995663981
"170","Don't Look Now","0","1500000","en",7951,7,421,"931","Pass the warning.","3/12/1973",18,"R","Drama",1973,"70-74","70-79",1.90848501887865,0.301029995663981
"171","Serpico","29800000","3,00E+06","en",8466,7.6,941,"9040","Many of his fellow officers considered him the most dangerous man alive - An honest cop.","5/12/1973",80,"R","Crime",1973,"70-74","70-79",2.16136800223497,2.86332286012046
"172","The Three Musketeers","0","0","en",8395,7,145,"2926",". . . One for All and All for Fun!","11/12/1973",28,"PG","Action",1973,"70-74","70-79",0.301029995663981,0.301029995663981
"173","Papillon","53267000","1.2e+07","en",10653,8,971,"5924","The greatest adventure of escape!","13/12/1973",80,"PG","Crime",1973,"70-74","70-79",1.30102999566398,3.06069784035361
"174","My Name Is Nobody","0","0","it",8396,7.3,487,"9474","Nobody, but ""Nobody,"" knows the trouble he's in!","13/12/1973",35,"PG","Comedy",1973,"70-74","70-79",0.301029995663981,0.301029995663981
"175","Amarcord","0","0","it",7515,8,499,"7857","The Fantastic World of Fellini!","13/12/1973",35,NA,"Comedy",1973,"70-74","70-79",0.301029995663981,0.301029995663981
"176","Sleeper","18344729","2,00E+06","en",5223,7.1,438,"11561","Woody Allen takes a nostalgic look at the future.","17/12/1973",35,"PG","Comedy",1973,"70-74","70-79",1.99563519459755,2.60422605308447
"177","The Golden Voyage of Sinbad","1.1e+07","0","en",6676,6.6,102,"17897","Dynarama Means Supreme Adventure!","20/12/1973",28,"G","Action",1973,"70-74","70-79",0.301029995663981,0.903089986991944
"178","Magnum Force","39768000","0","en",9586,7.2,502,"10648","A man's got to know his limitations.","23/12/1973",28,"R","Action",1973,"70-74","70-79",0.301029995663981,2.98000337158375
"179","The Sting","159616327","5500000","en",13632,8.1,1285,"9277","...all it takes is a little confidence.","25/12/1973",35,"PG","Comedy",1973,"70-74","70-79",2.33243845991561,2.50514997831991
"180","The Exorcist","441306145","8,00E+06","en",19284,7.6,4464,"9552","Something almost beyond comprehension is happening to a girl on this street, in this house… and a man has been sent for as a last resort. This man is The Exorcist.","26/12/1973",27,"R","Horror",1973,"70-74","70-79",2.41329976408125,3.01157044359728
"181","We All Loved Each Other So Much","0","0","it",8264,8.5,193,"42269","A many splendored thing.","1/01/1974",35,NA,"Comedy",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"182","Zardoz","0","0","en",6981,6,189,"4923","Into a world of eternal life, he brought the gift of death","6/02/1974",28,"R","Action",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"183","Blazing Saddles","119601481","2600000","en",12336,7.3,1050,"11072","Never give a saga an even break!","7/02/1974",35,"R","Comedy",1974,"70-74","70-79",2.13353890837022,2.14301480025409
"184","Herbie Rides Again","0","0","en",6.6,5.9,178,"10869","The Loveable Bug's back doin' his thing!","14/02/1974",35,"G","Comedy",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"185","The Great Gatsby","26533200","6500000","en",7095,6.3,274,"11034","Gone is the romance that was so divine","27/03/1974",18,"PG","Drama",1974,"70-74","70-79",2.37291200297011,2.81424759573192
"186","Watch Out, We're Mad","36782781","0","it",6716,7.5,427,"6916",NA,"29/03/1974",28,"G","Action",1974,"70-74","70-79",0.301029995663981,2.95279244304409
"187","Dark Star","0","60000","en",5.94,6.2,230,"1410","What Do You Say To A Talking Bomb? All Systems Snafu!!!","1/04/1974",35,"G","Comedy",1974,"70-74","70-79",2.35983548233989,0.301029995663981
"188","The Night Porter","0","0","it",5269,7,119,"26648","The Most Controversial Picture of Our Time!","3/04/1974",18,"PG","Drama",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"189","The Sugarland Express","12800000","3,00E+06","en",5782,6.6,165,"5121","Every cop in the state was after her. Everybody else was behind her.","5/04/1974",80,"PG","Crime",1974,"70-74","70-79",2.16136800223497,2.28780172993023
"190","Foxy Brown","0","5,00E+05","en",4583,6.6,88,"22048","A chick with drive who don't take no jive!","5/04/1974",28,NA,"Action",1974,"70-74","70-79",2.29885307640971,0.301029995663981
"191","The Conversation","4420000","1600000","en",7959,7.6,775,"592","Harry Caul is an invader of privacy. The best in the business.","7/04/1974",80,"PG","Crime",1974,"70-74","70-79",1.91381385238372,3.01325866528352
"192","Going Places","0","0","fr",7601,7,188,"4031",NA,"12/05/1974",35,"R","Comedy",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"193","Thunderbolt and Lightfoot","21700000","0","en",6097,6.8,221,"8348","Thunderbolt… the man with the reputation. Lightfoot… the kid who's about to make one!","23/05/1974",35,"R","Comedy",1974,"70-74","70-79",0.301029995663981,2.71683772329952
"194","Ali: Fear Eats the Soul","0","130000","de",7051,7.8,167,"216","todos somos ali","5/06/1974",10749,"G","Romance",1974,"70-74","70-79",1.84509804001426,0.301029995663981
"195","Sweet Movie","0","0","en",4816,5.7,62,"1559",NA,"12/06/1974",35,NA,"Comedy",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"196","The Parallax View","0","0","en",5.19,6.9,116,"17365","As American as apple pie","14/06/1974",80,"R","Crime",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"197","Chinatown","3,00E+07","6,00E+06","en",12681,7.9,2063,"829","You get tough. You get tender. You get close to each other. Maybe you even get close to the truth.","20/06/1974",80,"R","Crime",1974,"70-74","70-79",2.34242268082221,2.8668778143375
"198","Arabian Nights","0","0","it",6794,6.9,83,"47406","A film by Pier Paolo Pasolini","20/06/1974",18,"R","Drama",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"199","Emmanuelle","0","5,00E+05","fr",13654,5.1,143,"24402","Let's you feel good without feeling bad","25/06/1974",18,"NR","Drama",1974,"70-74","70-79",2.29885307640971,0.301029995663981
"200","Death Wish","2.2e+07","3,00E+06","en",6818,6.9,362,"13939","Vigilante, city style -- Judge, Jury, and Executioner","24/07/1974",28,"R","Action",1974,"70-74","70-79",2.16136800223497,2.65224634100332
"201","Bring Me the Head of Alfredo Garcia","0","1500000","en",7188,7,160,"11942","It’s got guts!","7/08/1974",28,"R","Action",1974,"70-74","70-79",1.90848501887865,0.301029995663981
"202","The Land That Time Forgot","0","1500000","en",7328,5.4,76,"27085","THE ADVENTURE YOU WILL NEVER FORGET!","13/08/1974",12,"PG","Adventure",1974,"70-74","70-79",1.90848501887865,0.301029995663981
"203","The Longest Yard","43008075","2900000","en",6.06,6.7,129,"4985","It's Survival of the Fiercest and Funniest","21/08/1974",35,"R","Comedy",1974,"70-74","70-79",2.15228834438306,3.00518051250378
"204","A Woman Under the Influence","0","0","en",5854,8,188,"29845",NA,"19/09/1974",18,"R","Drama",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"205","The Texas Chain Saw Massacre","30859000","85000","en",11941,7.3,1473,"30497","Who will survive and what will be left of them?","1/10/1974",27,"R","Horror",1974,"70-74","70-79",2.43136376415899,2.88309335857569
"206","The Taking of Pelham One Two Three","0","0","en",6515,7.5,216,"8333","We are going to kill one passenger a minute until New York City pays us 1 million dollars.","2/10/1974",28,"R","Action",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"207","Black Christmas","4053000","620000","en",5536,6.9,314,"16938","If this movie doesn’t make your skin crawl, it’s on too tight!","11/10/1974",27,"R","Horror",1974,"70-74","70-79",2.36361197989214,2.98900461569854
"208","Airport 1975","4.7e+07","3,00E+06","en",7633,5.7,123,"27932","Something hit us... The crew is dead... Help us, please, please help us!","18/10/1974",28,"PG","Action",1974,"70-74","70-79",2.16136800223497,2.98497712641549
"209","Phantom of the Paradise","0","0","en",6462,7.6,283,"27327","The Most Highly Acclaimed Horror Phantasy Of Our Time.","31/10/1974",35,"PG","Comedy",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"210","The Four Musketeers","0","0","en",6406,6.5,88,"12310","What could be better than The Three Musketeers?","31/10/1974",28,"PG","Action",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"211","The Enigma of Kaspar Hauser","0","0","de",4868,7.5,140,"11710",NA,"1/11/1974",18,"G","Drama",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"212","Lenny","0","0","en",7453,7.4,113,"27094","Lenny's Time Has Finally Come!","10/11/1974",18,"R","Drama",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"213","Earthquake","79666653","7,00E+06","en",7379,5.8,142,"11123","When the big one finally hits L.A.","15/11/1974",28,"PG","Action",1974,"70-74","70-79",2.38381536598043,3.14891099310936
"214","Murder on the Orient Express","27634716","0","en",9172,7.1,669,"4176","The greatest cast of suspicious characters ever involved in murder.","22/11/1974",18,"PG","Drama",1974,"70-74","70-79",0.301029995663981,2.82930377283102
"215","The Man with the Golden Gun","97572000","7,00E+06","en",17248,6.5,1022,"682","The man with the golden gun is ready to assassinate James Bond.","1/12/1974",28,"PG","Action",1974,"70-74","70-79",2.38381536598043,3.18836592606315
"216","Alice Doesn't Live Here Anymore","0","0","en",8.12,6.9,203,"16153","A picture for anyone who has ever dreamed of a second chance!","9/12/1974",35,NA,"Comedy",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"217","The Towering Inferno","1.16e+08","1.4e+07","en",7383,7.1,456,"5919","The world’s tallest building is on fire. You are there on the 135th floor . . . no way down . . . no way out.","14/12/1974",28,"PG","Action",1974,"70-74","70-79",1.50514997831991,0.778151250383644
"218","Young Frankenstein","86273333","2800000","en",13288,7.9,1876,"3034","The scariest comedy of all time!","15/12/1974",35,"PG","Comedy",1974,"70-74","70-79",2.14921911265538,3.16524432612531
"219","The Godfather: Part II","102600000","1.3e+07","en",17026,8.5,6773,"240","I don't feel I have to wipe everybody out, Tom. Just my enemies.","20/12/1974",80,"R","Crime",1974,"70-74","70-79",1.43136376415899,1.5910646070265
"220","Two Missionaries","0","0","it",5557,6.5,129,"11681",NA,"21/12/1974",28,"PG","Action",1974,"70-74","70-79",0.301029995663981,0.301029995663981
"221","The Stepford Wives","0","0","en",6961,6.7,149,"12223","Something strange is happening in the town of Stepford.","12/02/1975",27,"PG","Horror",1975,"75-79","70-79",0.301029995663981,0.301029995663981
"222","The Passenger","0","0","it",6951,7.4,212,"9652","I used to be somebody else...but I traded him in.","28/02/1975",53,"PG-13","Thriller",1975,"75-79","70-79",0.301029995663981,0.301029995663981
"223","Mirror","0","0","ru",8177,8.2,403,"1396",NA,"7/03/1975",18,NA,"Drama",1975,"75-79","70-79",0.301029995663981,0.301029995663981
"224","Deep Red","2864091","0","it",8149,7.9,741,"20126","When the Screaming starts and the Blood begins to flow... Pinch yourself and keep repeating I'M AT THE MOVIES! I'M AT THE MOVIES! I'M AT THE MOVIES! I'M AT THE MOVIES!","7/03/1975",27,"R","Horror",1975,"75-79","70-79",0.301029995663981,2.84447717574568
"225","That Malicious Age","0","0","it",15199,5,7,"288987",NA,"11/03/1975",18,NA,"Drama",1975,"75-79","70-79",0.301029995663981,0.301029995663981
"226","Tommy","34251525","5,00E+06","en",6425,6.4,164,"11326","Your senses will never be the same.","19/03/1975",18,"PG","Drama",1975,"75-79","70-79",2.30102999566398,2.92116605063774
"227","Escape to Witch Mountain","2,00E+07","0","en",6652,6.4,116,"14821","Caught in a world where they don't belong... they have one chance to escape!","21/03/1975",12,"G","Adventure",1975,"75-79","70-79",0.301029995663981,2.64836001098093
"228","White Collar Blues","0","0","it",4301,7.9,485,"25606",NA,"27/03/1975",35,NA,"Comedy",1975,"75-79","70-79",0.301029995663981,0.301029995663981
"229","Fear Over the City","0","0","fr",4697,7.4,99,"40180",NA,"9/04/1975",28,NA,"Action",1975,"75-79","70-79",0.301029995663981,0.301029995663981
"230","Death Race 2000","8,00E+06","3,00E+05","en",6476,6.1,230,"13282","A Cross Country Road Wreck!","27/04/1975",28,"R","Action",1975,"75-79","70-79",2.15836249209525,3.14983469671578
"231","French Connection II","12484444","0","en",5457,6.8,198,"10711",NA,"18/05/1975",28,"R","Action",1975,"75-79","70-79",0.301029995663981,2.24303804868629
"232","The Return of the Pink Panther","41833347","5,00E+06","en",6588,6.9,254,"11843",NA,"21/05/1975",9648,"G","Mystery",1975,"75-79","70-79",2.30102999566398,2.9982593384237
"233","Monty Python and the Holy Grail","5028948","4,00E+05","en",21969,7.8,3472,"762","And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is.","25/05/1975",12,"PG","Adventure",1975,"75-79","70-79",2.2405492482826,3.04688519083771
"234","Love and Death","20173742","3,00E+06","en",5109,7.7,443,"11686",NA,"10/06/1975",35,"PG","Comedy",1975,"75-79","70-79",2.16136800223497,2.66745295288995
"235","Night Moves","0","0","en",8504,6.6,107,"32042","Maybe he would find the girl... maybe he would find himself.","11/06/1975",80,"R","Crime",1975,"75-79","70-79",0.301029995663981,0.301029995663981
"236","Nashville","10","2200000","en",6883,7.4,179,"3121","Wild. Wonderful. Sinful. Laughing. Explosive.","11/06/1975",18,"R","Drama",1975,"75-79","70-79",2.10380372095596,1.36172783601759
"237","Jaws","470653000","7,00E+06","en",21501,7.6,5836,"578","Don't go in the water","18/06/1975",12,"PG-13","Adventure",1975,"75-79","70-79",2.38381536598043,3.02857125269254
"238","Rollerball","3,00E+07","0","en",7.04,6.2,230,"11484","In the not-too-distant future, wars will no longer exist. But there WILL be...The Game","25/06/1975",28,"R","Action",1975,"75-79","70-79",0.301029995663981,2.8668778143375
"239","The School Teacher","0","0","it",6182,5.8,16,"106909",NA,"11/07/1975",35,"PG","Comedy",1975,"75-79","70-79",0.301029995663981,0.301029995663981
