"","film","revenue","budget","language","popularity","runtime","vote average","vote count","id","release date","certification","genre","genre_txt","log_budget","log_revenue","log_popularity","budgtet_mill","rev_mil","year","lustrum","decade"
"5160","La La Land",445435700,3e+07,"en",24659,129,7.9,11337,313369,2016-11-29,"PG-13",18,"Drama",17.2167079396264,19.9145634622472,10.1128972243957,300,4454.36,2016,"14-19","10-19"
"5161","La La Land",445435700,3e+07,"en",24659,129,7.9,11337,313369,2016-11-29,"PG-13",10749,"Romance",17.2167079396264,19.9145634622472,10.1128972243957,300,4454.36,2016,"14-19","10-19"
"5162","La La Land",445435700,3e+07,"en",24659,129,7.9,11337,313369,2016-11-29,"PG-13",10402,"Music",17.2167079396264,19.9145634622472,10.1128972243957,300,4454.36,2016,"14-19","10-19"
"5163","Hidden Figures",230698791,2.5e+07,"en",25178,127,8,5499,381284,2016-12-10,"PG",18,"Drama",17.0343863828325,19.2566234825581,10.1337258763262,250,2306.99,2016,"14-19","10-19"
"5164","Hidden Figures",230698791,2.5e+07,"en",25178,127,8,5499,381284,2016-12-10,"PG",36,"History",17.0343863828325,19.2566234825581,10.1337258763262,250,2306.99,2016,"14-19","10-19"
"5165","Rogue One A Star Wars Story",1056057273,2e+08,"en",16767,133,7.5,10425,330459,2016-12-14,"PG-13",28,"Action",19.1138279245123,20.7778082565552,9.72716794793781,2000,10560.57,2016,"14-19","10-19"
"5166","Rogue One A Star Wars Story",1056057273,2e+08,"en",16767,133,7.5,10425,330459,2016-12-14,"PG-13",12,"Adventure",19.1138279245123,20.7778082565552,9.72716794793781,2000,10560.57,2016,"14-19","10-19"
"5167","Rogue One A Star Wars Story",1056057273,2e+08,"en",16767,133,7.5,10425,330459,2016-12-14,"PG-13",878,"Science Fiction",19.1138279245123,20.7778082565552,9.72716794793781,2000,10560.57,2016,"14-19","10-19"
"5168","xXx Return of Xander Cage",346147658,8.5e+07,"en",20561,107,5.6,2710,47971,2017-01-13,"PG-13",28,"Action",18.2581618144546,19.6623759992125,9.9311513565186,850,3461.48,2017,"14-19","10-19"
"5169","xXx Return of Xander Cage",346147658,8.5e+07,"en",20561,107,5.6,2710,47971,2017-01-13,"PG-13",12,"Adventure",18.2581618144546,19.6623759992125,9.9311513565186,850,3461.48,2017,"14-19","10-19"
"5170","xXx Return of Xander Cage",346147658,8.5e+07,"en",20561,107,5.6,2710,47971,2017-01-13,"PG-13",80,"Crime",18.2581618144546,19.6623759992125,9.9311513565186,850,3461.48,2017,"14-19","10-19"
"5171","Split",278454358,9e+06,"en",22.21,117,7.3,11713,381288,2017-01-19,"PG-13",27,"Horror",16.0127351353005,19.4447647188022,3.10054263790634,90,2784.54,2017,"14-19","10-19"
"5172","Split",278454358,9e+06,"en",22.21,117,7.3,11713,381288,2017-01-19,"PG-13",53,"Thriller",16.0127351353005,19.4447647188022,3.10054263790634,90,2784.54,2017,"14-19","10-19"
"5173","John Wick Chapter 2",171539887,4e+07,"en",25249,122,7.1,7128,324552,2017-02-08,"R",28,"Action",17.5043900120782,18.9603263747878,10.1365418299589,400,1715.4,2017,"14-19","10-19"
"5174","John Wick Chapter 2",171539887,4e+07,"en",25249,122,7.1,7128,324552,2017-02-08,"R",80,"Crime",17.5043900120782,18.9603263747878,10.1365418299589,400,1715.4,2017,"14-19","10-19"
"5175","John Wick Chapter 2",171539887,4e+07,"en",25249,122,7.1,7128,324552,2017-02-08,"R",53,"Thriller",17.5043900120782,18.9603263747878,10.1365418299589,400,1715.4,2017,"14-19","10-19"
"5176","Get Out",255407969,4500000,"en",19747,104,7.5,10299,419430,2017-02-24,"R",27,"Horror",15.3195879547405,19.358372703112,9.89075686005731,45,2554.08,2017,"14-19","10-19"
"5177","Get Out",255407969,4500000,"en",19747,104,7.5,10299,419430,2017-02-24,"R",9648,"Mystery",15.3195879547405,19.358372703112,9.89075686005731,45,2554.08,2017,"14-19","10-19"
"5178","Get Out",255407969,4500000,"en",19747,104,7.5,10299,419430,2017-02-24,"R",53,"Thriller",15.3195879547405,19.358372703112,9.89075686005731,45,2554.08,2017,"14-19","10-19"
"5179","Logan",619021436,9.7e+07,"en",28.66,137,7.8,13642,263115,2017-02-28,"R",28,"Action",18.3902215364677,20.2436504600977,3.35550242240003,970,6190.21,2017,"14-19","10-19"
"5180","Logan",619021436,9.7e+07,"en",28.66,137,7.8,13642,263115,2017-02-28,"R",18,"Drama",18.3902215364677,20.2436504600977,3.35550242240003,970,6190.21,2017,"14-19","10-19"
"5181","Logan",619021436,9.7e+07,"en",28.66,137,7.8,13642,263115,2017-02-28,"R",878,"Science Fiction",18.3902215364677,20.2436504600977,3.35550242240003,970,6190.21,2017,"14-19","10-19"
"5182","Kong Skull Island",566652812,1.85e+08,"en",20944,118,6.4,6773,293167,2017-03-08,"PG-13",28,"Action",19.0358663830426,20.1552573496298,9.94960748814968,1850,5666.53,2017,"14-19","10-19"
"5183","Kong Skull Island",566652812,1.85e+08,"en",20944,118,6.4,6773,293167,2017-03-08,"PG-13",12,"Adventure",19.0358663830426,20.1552573496298,9.94960748814968,1850,5666.53,2017,"14-19","10-19"
"5184","Kong Skull Island",566652812,1.85e+08,"en",20944,118,6.4,6773,293167,2017-03-08,"PG-13",14,"Fantasy",19.0358663830426,20.1552573496298,9.94960748814968,1850,5666.53,2017,"14-19","10-19"
"5185","Beauty and the Beast",1263521126,1.6e+08,"en",29497,129,6.9,11980,321612,2017-03-16,"PG",14,"Fantasy",18.8906843731981,20.9571682048743,10.2920438422414,1600,12635.21,2017,"14-19","10-19"
"5186","Beauty and the Beast",1263521126,1.6e+08,"en",29497,129,6.9,11980,321612,2017-03-16,"PG",10749,"Romance",18.8906843731981,20.9571682048743,10.2920438422414,1600,12635.21,2017,"14-19","10-19"
"5187","Beauty and the Beast",1263521126,1.6e+08,"en",29497,129,6.9,11980,321612,2017-03-16,"PG",10751,"Family",18.8906843731981,20.9571682048743,10.2920438422414,1600,12635.21,2017,"14-19","10-19"
"5188","Power Rangers",142337240,1e+08,"en",13692,124,6.2,2986,305470,2017-03-23,"PG-13",28,"Action",18.4206807439524,18.7737097294549,9.52456699965008,1000,1423.37,2017,"14-19","10-19"
"5189","Power Rangers",142337240,1e+08,"en",13692,124,6.2,2986,305470,2017-03-23,"PG-13",12,"Adventure",18.4206807439524,18.7737097294549,9.52456699965008,1000,1423.37,2017,"14-19","10-19"
"5190","Power Rangers",142337240,1e+08,"en",13692,124,6.2,2986,305470,2017-03-23,"PG-13",878,"Science Fiction",18.4206807439524,18.7737097294549,9.52456699965008,1000,1423.37,2017,"14-19","10-19"
"5191","Ghost in the Shell",169801921,1.1e+08,"en",23699,107,6,5673,315837,2017-03-29,"PG-13",28,"Action",18.5159909237567,18.9501431450873,10.0731881321402,1100,1698.02,2017,"14-19","10-19"
"5192","Ghost in the Shell",169801921,1.1e+08,"en",23699,107,6,5673,315837,2017-03-29,"PG-13",18,"Drama",18.5159909237567,18.9501431450873,10.0731881321402,1100,1698.02,2017,"14-19","10-19"
"5193","Ghost in the Shell",169801921,1.1e+08,"en",23699,107,6,5673,315837,2017-03-29,"PG-13",878,"Science Fiction",18.5159909237567,18.9501431450873,10.0731881321402,1100,1698.02,2017,"14-19","10-19"
"5194","Ghost in the Shell",169801921,1.1e+08,"en",23699,107,6,5673,315837,2017-03-29,"PG-13",53,"Thriller",18.5159909237567,18.9501431450873,10.0731881321402,1100,1698.02,2017,"14-19","10-19"
"5195","The Fate of the Furious",1238764765,2.5e+08,"en",16682,136,6.9,6924,337339,2017-04-12,"PG-13",28,"Action",19.3369714758265,20.9373805628109,9.72208557280156,2500,12387.65,2017,"14-19","10-19"
"5196","The Fate of the Furious",1238764765,2.5e+08,"en",16682,136,6.9,6924,337339,2017-04-12,"PG-13",80,"Crime",19.3369714758265,20.9373805628109,9.72208557280156,2500,12387.65,2017,"14-19","10-19"
"5197","The Fate of the Furious",1238764765,2.5e+08,"en",16682,136,6.9,6924,337339,2017-04-12,"PG-13",53,"Thriller",19.3369714758265,20.9373805628109,9.72208557280156,2500,12387.65,2017,"14-19","10-19"
"5198","Guardians of the Galaxy Vol 2",863756051,2e+08,"en",25381,137,7.6,14163,283995,2017-04-19,"PG-13",28,"Action",19.1138279245123,20.5768009385209,10.1417561415954,2000,8637.56,2017,"14-19","10-19"
"5199","Guardians of the Galaxy Vol 2",863756051,2e+08,"en",25381,137,7.6,14163,283995,2017-04-19,"PG-13",12,"Adventure",19.1138279245123,20.5768009385209,10.1417561415954,2000,8637.56,2017,"14-19","10-19"
"5200","Guardians of the Galaxy Vol 2",863756051,2e+08,"en",25381,137,7.6,14163,283995,2017-04-19,"PG-13",35,"Comedy",19.1138279245123,20.5768009385209,10.1417561415954,2000,8637.56,2017,"14-19","10-19"
"5201","Guardians of the Galaxy Vol 2",863756051,2e+08,"en",25381,137,7.6,14163,283995,2017-04-19,"PG-13",878,"Science Fiction",19.1138279245123,20.5768009385209,10.1417561415954,2000,8637.56,2017,"14-19","10-19"
"5202","Alien Covenant",232380243,9.7e+07,"en",22.04,122,5.9,5492,126889,2017-05-09,"R",27,"Horror",18.3902215364677,19.2638855664195,3.09285898428471,970,2323.8,2017,"14-19","10-19"
"5203","Alien Covenant",232380243,9.7e+07,"en",22.04,122,5.9,5492,126889,2017-05-09,"R",878,"Science Fiction",18.3902215364677,19.2638855664195,3.09285898428471,970,2323.8,2017,"14-19","10-19"
"5204","Alien Covenant",232380243,9.7e+07,"en",22.04,122,5.9,5492,126889,2017-05-09,"R",53,"Thriller",18.3902215364677,19.2638855664195,3.09285898428471,970,2323.8,2017,"14-19","10-19"
"5205","King Arthur Legend of the Sword",146175066,1.75e+08,"en",15132,126,6.5,3718,274857,2017-05-10,"PG-13",28,"Action",18.9802965318878,18.8003155435395,9.62456698575292,1750,1461.75,2017,"14-19","10-19"
"5206","King Arthur Legend of the Sword",146175066,1.75e+08,"en",15132,126,6.5,3718,274857,2017-05-10,"PG-13",18,"Drama",18.9802965318878,18.8003155435395,9.62456698575292,1750,1461.75,2017,"14-19","10-19"
"5207","King Arthur Legend of the Sword",146175066,1.75e+08,"en",15132,126,6.5,3718,274857,2017-05-10,"PG-13",14,"Fantasy",18.9802965318878,18.8003155435395,9.62456698575292,1750,1461.75,2017,"14-19","10-19"
"5208","Baywatch",177856751,6.9e+07,"en",17573,116,6.1,5418,339846,2017-05-12,"R",28,"Action",18.0496170625615,18.9964890145925,9.77411891219485,690,1778.57,2017,"14-19","10-19"
"5209","Baywatch",177856751,6.9e+07,"en",17573,116,6.1,5418,339846,2017-05-12,"R",35,"Comedy",18.0496170625615,18.9964890145925,9.77411891219485,690,1778.57,2017,"14-19","10-19"
"5210","Pirates of the Caribbean Dead Men Tell No Tales",794191988,2.3e+08,"en",19361,129,6.6,7707,166426,2017-05-23,"PG-13",12,"Adventure",19.2535898668875,20.4928357884715,9.87101601238917,2300,7941.92,2017,"14-19","10-19"
"5211","Pirates of the Caribbean Dead Men Tell No Tales",794191988,2.3e+08,"en",19361,129,6.6,7707,166426,2017-05-23,"PG-13",28,"Action",19.2535898668875,20.4928357884715,9.87101601238917,2300,7941.92,2017,"14-19","10-19"
"5212","Pirates of the Caribbean Dead Men Tell No Tales",794191988,2.3e+08,"en",19361,129,6.6,7707,166426,2017-05-23,"PG-13",14,"Fantasy",19.2535898668875,20.4928357884715,9.87101601238917,2300,7941.92,2017,"14-19","10-19"
"5213","Pirates of the Caribbean Dead Men Tell No Tales",794191988,2.3e+08,"en",19361,129,6.6,7707,166426,2017-05-23,"PG-13",35,"Comedy",19.2535898668875,20.4928357884715,9.87101601238917,2300,7941.92,2017,"14-19","10-19"
"5214","Wonder Woman",821847012,1.49e+08,"en",31047,141,7.3,13981,297762,2017-05-30,"PG-13",28,"Action",18.8194568639097,20.5270648189103,10.3432574643363,1490,8218.47,2017,"14-19","10-19"
"5215","Wonder Woman",821847012,1.49e+08,"en",31047,141,7.3,13981,297762,2017-05-30,"PG-13",12,"Adventure",18.8194568639097,20.5270648189103,10.3432574643363,1490,8218.47,2017,"14-19","10-19"
"5216","Wonder Woman",821847012,1.49e+08,"en",31047,141,7.3,13981,297762,2017-05-30,"PG-13",14,"Fantasy",18.8194568639097,20.5270648189103,10.3432574643363,1490,8218.47,2017,"14-19","10-19"
"5217","Transformers The Last Knight",605425157,2.17e+08,"en",14344,149,6,3649,335988,2017-06-16,"PG-13",28,"Action",19.1954079115047,20.2214415080328,9.57108701528497,2170,6054.25,2017,"14-19","10-19"
"5218","Transformers The Last Knight",605425157,2.17e+08,"en",14344,149,6,3649,335988,2017-06-16,"PG-13",12,"Adventure",19.1954079115047,20.2214415080328,9.57108701528497,2170,6054.25,2017,"14-19","10-19"
"5219","Transformers The Last Knight",605425157,2.17e+08,"en",14344,149,6,3649,335988,2017-06-16,"PG-13",878,"Science Fiction",19.1954079115047,20.2214415080328,9.57108701528497,2170,6054.25,2017,"14-19","10-19"
"5220","Transformers The Last Knight",605425157,2.17e+08,"en",14344,149,6,3649,335988,2017-06-16,"PG-13",53,"Thriller",19.1954079115047,20.2214415080328,9.57108701528497,2170,6054.25,2017,"14-19","10-19"
"5221","Baby Driver",226945087,3.4e+07,"en",21951,113,7.4,9429,339403,2017-06-28,"R",28,"Action",17.3418710825804,19.2402186386924,9.99656797555214,340,2269.45,2017,"14-19","10-19"
"5222","Baby Driver",226945087,3.4e+07,"en",21951,113,7.4,9429,339403,2017-06-28,"R",80,"Crime",17.3418710825804,19.2402186386924,9.99656797555214,340,2269.45,2017,"14-19","10-19"
"5223","SpiderMan Homecoming",880166924,1.75e+08,"en",29426,133,7.4,13523,315635,2017-07-05,"PG-13",28,"Action",18.9802965318878,20.595622133812,10.2896339162579,1750,8801.67,2017,"14-19","10-19"
"5224","SpiderMan Homecoming",880166924,1.75e+08,"en",29426,133,7.4,13523,315635,2017-07-05,"PG-13",12,"Adventure",18.9802965318878,20.595622133812,10.2896339162579,1750,8801.67,2017,"14-19","10-19"
"5225","SpiderMan Homecoming",880166924,1.75e+08,"en",29426,133,7.4,13523,315635,2017-07-05,"PG-13",18,"Drama",18.9802965318878,20.595622133812,10.2896339162579,1750,8801.67,2017,"14-19","10-19"
"5226","SpiderMan Homecoming",880166924,1.75e+08,"en",29426,133,7.4,13523,315635,2017-07-05,"PG-13",878,"Science Fiction",18.9802965318878,20.595622133812,10.2896339162579,1750,8801.67,2017,"14-19","10-19"
"5227","Dragonheart Battle for the Heartfire",0,0,"en",21525,98,6.2,111,451644,2017-07-09,"PG-13",12,"Adventure",1,1,9.97697032929593,0,0,2017,"14-19","10-19"
"5228","Dunkirk",525573161,1e+08,"en",24869,107,7.4,10392,374720,2017-07-19,"PG-13",28,"Action",18.4206807439524,20.0799999602845,10.1213773269018,1000,5255.73,2017,"14-19","10-19"
"5229","Dunkirk",525573161,1e+08,"en",24869,107,7.4,10392,374720,2017-07-19,"PG-13",18,"Drama",18.4206807439524,20.0799999602845,10.1213773269018,1000,5255.73,2017,"14-19","10-19"
"5230","Dunkirk",525573161,1e+08,"en",24869,107,7.4,10392,374720,2017-07-19,"PG-13",10752,"War",18.4206807439524,20.0799999602845,10.1213773269018,1000,5255.73,2017,"14-19","10-19"
"5231","Atomic Blonde",95673925,3e+07,"en",18638,115,6.3,4133,341013,2017-07-26,"R",28,"Action",17.2167079396264,18.3764563532579,9.8329577863456,300,956.74,2017,"14-19","10-19"
"5232","Atomic Blonde",95673925,3e+07,"en",18638,115,6.3,4133,341013,2017-07-26,"R",9648,"Mystery",17.2167079396264,18.3764563532579,9.8329577863456,300,956.74,2017,"14-19","10-19"
"5233","Atomic Blonde",95673925,3e+07,"en",18638,115,6.3,4133,341013,2017-07-26,"R",53,"Thriller",17.2167079396264,18.3764563532579,9.8329577863456,300,956.74,2017,"14-19","10-19"
"5234","Kiss and Kill",0,0,"en",26798,81,4.2,10,460229,2017-08-08,NA,9648,"Mystery",1,1,10.1960825368486,0,0,2017,"14-19","10-19"
"5235","Kiss and Kill",0,0,"en",26798,81,4.2,10,460229,2017-08-08,NA,53,"Thriller",1,1,10.1960825368486,0,0,2017,"14-19","10-19"
"5236","The Hitmans Bodyguard",176586701,3e+07,"en",18494,118,6.7,3558,390043,2017-08-16,"R",28,"Action",17.2167079396264,18.9893225375227,9.82520163413758,300,1765.87,2017,"14-19","10-19"
"5237","The Hitmans Bodyguard",176586701,3e+07,"en",18494,118,6.7,3558,390043,2017-08-16,"R",35,"Comedy",17.2167079396264,18.9893225375227,9.82520163413758,300,1765.87,2017,"14-19","10-19"
"5238","What Happened to Monday",0,0,"en",18.82,123,7.2,3923,406990,2017-08-18,"R",878,"Science Fiction",1,1,2.93492013415723,0,0,2017,"14-19","10-19"
"5239","What Happened to Monday",0,0,"en",18.82,123,7.2,3923,406990,2017-08-18,"R",53,"Thriller",1,1,2.93492013415723,0,0,2017,"14-19","10-19"
"5240","What Happened to Monday",0,0,"en",18.82,123,7.2,3923,406990,2017-08-18,"R",18,"Drama",1,1,2.93492013415723,0,0,2017,"14-19","10-19"
"5241","What Happened to Monday",0,0,"en",18.82,123,7.2,3923,406990,2017-08-18,"R",9648,"Mystery",1,1,2.93492013415723,0,0,2017,"14-19","10-19"
"5242","Call Me by Your Name",41063475,4e+06,"en",27.32,132,8.3,6174,398818,2017-09-01,"R",10749,"Romance",15.2018049190842,17.5306295982194,3.30761903470259,40,410.63,2017,"14-19","10-19"
"5243","Call Me by Your Name",41063475,4e+06,"en",27.32,132,8.3,6174,398818,2017-09-01,"R",18,"Drama",15.2018049190842,17.5306295982194,3.30761903470259,40,410.63,2017,"14-19","10-19"
"5244","Lady Bird",76858273,1e+07,"en",21533,95,7.3,4664,391713,2017-09-08,"R",35,"Comedy",16.1180956509583,18.1574736734236,9.97734192110661,100,768.58,2017,"14-19","10-19"
"5245","Lady Bird",76858273,1e+07,"en",21533,95,7.3,4664,391713,2017-09-08,"R",18,"Drama",16.1180956509583,18.1574736734236,9.97734192110661,100,768.58,2017,"14-19","10-19"
"5246","Only the Brave",25754775,3.8e+07,"en",10531,133,7.1,737,395991,2017-09-22,"PG-13",18,"Drama",17.4530967176907,17.0641306047759,9.2620785673806,380,257.55,2017,"14-19","10-19"
"5247","Only the Brave",25754775,3.8e+07,"en",10531,133,7.1,737,395991,2017-09-22,"PG-13",28,"Action",17.4530967176907,17.0641306047759,9.2620785673806,380,257.55,2017,"14-19","10-19"
"5248","Blade Runner 2049",259239658,1.5e+08,"en",34828,163,7.4,7775,335984,2017-10-04,"R",18,"Drama",18.8261458520605,19.3732635122821,10.4581769399485,1500,2592.4,2017,"14-19","10-19"
"5249","Blade Runner 2049",259239658,1.5e+08,"en",34828,163,7.4,7775,335984,2017-10-04,"R",878,"Science Fiction",18.8261458520605,19.3732635122821,10.4581769399485,1500,2592.4,2017,"14-19","10-19"
"5250","The Snowman",43203413,3.5e+07,"en",12.81,119,5.1,1402,372343,2017-10-12,"R",80,"Crime",17.3708586194537,17.5814300547233,2.55022611590864,350,432.03,2017,"14-19","10-19"
"5251","The Snowman",43203413,3.5e+07,"en",12.81,119,5.1,1402,372343,2017-10-12,"R",53,"Thriller",17.3708586194537,17.5814300547233,2.55022611590864,350,432.03,2017,"14-19","10-19"
"5252","Geostorm",221600160,1.2e+08,"en",26655,109,5.8,2576,274855,2017-10-13,"PG-13",28,"Action",18.6030023007463,19.2163852348588,10.1907320292569,1200,2216,2017,"14-19","10-19"
"5253","Geostorm",221600160,1.2e+08,"en",26655,109,5.8,2576,274855,2017-10-13,"PG-13",878,"Science Fiction",18.6030023007463,19.2163852348588,10.1907320292569,1200,2216,2017,"14-19","10-19"
"5254","Geostorm",221600160,1.2e+08,"en",26655,109,5.8,2576,274855,2017-10-13,"PG-13",53,"Thriller",18.6030023007463,19.2163852348588,10.1907320292569,1200,2216,2017,"14-19","10-19"
"5255","Thor Ragnarok",853977126,1.8e+08,"en",62023,131,7.5,13193,284053,2017-10-25,"PG-13",28,"Action",19.0084674088545,20.5654149668508,11.0352605629776,1800,8539.77,2017,"14-19","10-19"
"5256","Thor Ragnarok",853977126,1.8e+08,"en",62023,131,7.5,13193,284053,2017-10-25,"PG-13",12,"Adventure",19.0084674088545,20.5654149668508,11.0352605629776,1800,8539.77,2017,"14-19","10-19"
"5257","Thor Ragnarok",853977126,1.8e+08,"en",62023,131,7.5,13193,284053,2017-10-25,"PG-13",35,"Comedy",19.0084674088545,20.5654149668508,11.0352605629776,1800,8539.77,2017,"14-19","10-19"
"5258","Thor Ragnarok",853977126,1.8e+08,"en",62023,131,7.5,13193,284053,2017-10-25,"PG-13",14,"Fantasy",19.0084674088545,20.5654149668508,11.0352605629776,1800,8539.77,2017,"14-19","10-19"
"5259","Jigsaw",102952888,1e+07,"en",12698,92,6.1,2166,298250,2017-10-26,"R",80,"Crime",16.1180956509583,18.4497820434973,9.4491997797304,100,1029.53,2017,"14-19","10-19"
"5260","Jigsaw",102952888,1e+07,"en",12698,92,6.1,2166,298250,2017-10-26,"R",27,"Horror",16.1180956509583,18.4497820434973,9.4491997797304,100,1029.53,2017,"14-19","10-19"
"5261","Jigsaw",102952888,1e+07,"en",12698,92,6.1,2166,298250,2017-10-26,"R",9648,"Mystery",16.1180956509583,18.4497820434973,9.4491997797304,100,1029.53,2017,"14-19","10-19"
"5262","Jigsaw",102952888,1e+07,"en",12698,92,6.1,2166,298250,2017-10-26,"R",53,"Thriller",16.1180956509583,18.4497820434973,9.4491997797304,100,1029.53,2017,"14-19","10-19"
"5263","Coco",800526015,1.75e+08,"en",30417,105,8.2,10415,354912,2017-10-27,"PG",16,"Animation",18.9802965318878,20.5007795883115,10.3227569416207,1750,8005.26,2017,"14-19","10-19"
"5264","Coco",800526015,1.75e+08,"en",30417,105,8.2,10415,354912,2017-10-27,"PG",10751,"Family",18.9802965318878,20.5007795883115,10.3227569416207,1750,8005.26,2017,"14-19","10-19"
"5265","Coco",800526015,1.75e+08,"en",30417,105,8.2,10415,354912,2017-10-27,"PG",35,"Comedy",18.9802965318878,20.5007795883115,10.3227569416207,1750,8005.26,2017,"14-19","10-19"
